time,word,subject,count
2019-06-27T01:39:00Z,shit,castro,5
2019-06-27T01:39:00Z,shit,delaney,1
2019-06-27T01:39:00Z,shit,gabbard,1
2019-06-27T01:39:00Z,shit,inslee,2
2019-06-27T01:39:00Z,shit,klobuchar,2
2019-06-27T01:39:00Z,shit,beto,4
2019-06-27T01:39:00Z,shit,tim ryan,1
2019-06-27T01:39:00Z,shit,warren,3
2019-06-27T01:39:00Z,shit,trump,11
2019-06-27T01:39:00Z,bitch,booker,3
2019-06-27T01:39:00Z,bitch,blasio,0
2019-06-27T01:39:00Z,bitch,castro,0
2019-06-27T01:39:00Z,bitch,delaney,0
2019-06-27T01:39:00Z,bitch,gabbard,0
2019-06-27T01:39:00Z,bitch,inslee,0
2019-06-27T01:39:00Z,bitch,klobuchar,0
2019-06-27T01:39:00Z,bitch,beto,2
2019-06-27T01:39:00Z,bitch,tim ryan,0
2019-06-27T01:39:00Z,bitch,warren,1
2019-06-27T01:39:00Z,bitch,trump,0
2019-06-27T01:39:00Z,ass,booker,3
2019-06-27T01:39:00Z,ass,blasio,0
2019-06-27T01:39:00Z,ass,castro,0
2019-06-27T01:39:00Z,ass,delaney,0
2019-06-27T01:39:00Z,ass,gabbard,0
2019-06-27T01:39:00Z,ass,inslee,0
2019-06-27T01:39:00Z,ass,klobuchar,0
2019-06-27T01:39:00Z,ass,beto,1
2019-06-27T01:39:00Z,ass,tim ryan,0
2019-06-27T01:39:00Z,ass,warren,0
2019-06-27T01:39:00Z,ass,trump,3
2019-06-27T01:39:00Z,dick,booker,0
2019-06-27T01:39:00Z,dick,blasio,0
2019-06-27T01:39:00Z,dick,castro,0
2019-06-27T01:39:00Z,dick,delaney,0
2019-06-27T01:39:00Z,dick,gabbard,0
2019-06-27T01:39:00Z,dick,inslee,1
2019-06-27T01:39:00Z,dick,klobuchar,0
2019-06-27T01:39:00Z,dick,beto,0
2019-06-27T01:39:00Z,dick,tim ryan,0
2019-06-27T01:39:00Z,dick,warren,0
2019-06-27T01:39:00Z,dick,trump,0
2019-06-27T01:40:00Z,fuck,booker,14
2019-06-27T01:40:00Z,fuck,blasio,10
2019-06-27T01:40:00Z,fuck,castro,6
2019-06-27T01:40:00Z,fuck,delaney,0
2019-06-27T01:40:00Z,fuck,gabbard,0
2019-06-27T01:40:00Z,fuck,inslee,0
2019-06-27T01:40:00Z,fuck,klobuchar,0
2019-06-27T01:40:00Z,fuck,beto,5
2019-06-27T01:40:00Z,fuck,tim ryan,0
2019-06-27T01:40:00Z,fuck,warren,9
2019-06-27T01:40:00Z,fuck,trump,9
2019-06-27T01:40:00Z,shit,booker,7
2019-06-27T01:40:00Z,shit,blasio,0
2019-06-27T01:40:00Z,shit,castro,5
2019-06-27T01:40:00Z,shit,delaney,0
2019-06-27T01:40:00Z,shit,gabbard,0
2019-06-27T01:40:00Z,shit,inslee,0
2019-06-27T01:40:00Z,shit,klobuchar,0
2019-06-27T01:40:00Z,shit,beto,8
2019-06-27T01:40:00Z,shit,tim ryan,0
2019-06-27T01:40:00Z,shit,warren,3
2019-06-27T01:40:00Z,shit,trump,8
2019-06-27T01:40:00Z,bitch,booker,4
2019-06-27T01:40:00Z,bitch,blasio,0
2019-06-27T01:40:00Z,bitch,castro,1
2019-06-27T01:40:00Z,bitch,delaney,0
2019-06-27T01:40:00Z,bitch,gabbard,0
2019-06-27T01:40:00Z,bitch,inslee,0
2019-06-27T01:40:00Z,bitch,klobuchar,0
2019-06-27T01:40:00Z,bitch,beto,3
2019-06-27T01:40:00Z,bitch,tim ryan,0
2019-06-27T01:40:00Z,bitch,warren,3
2019-06-27T01:40:00Z,bitch,trump,1
2019-06-27T01:40:00Z,ass,booker,2
2019-06-27T01:40:00Z,ass,blasio,0
2019-06-27T01:40:00Z,ass,castro,0
2019-06-27T01:40:00Z,ass,delaney,0
2019-06-27T01:40:00Z,ass,gabbard,0
2019-06-27T01:40:00Z,ass,inslee,0
2019-06-27T01:40:00Z,ass,klobuchar,0
2019-06-27T01:40:00Z,ass,beto,1
2019-06-27T01:40:00Z,ass,tim ryan,0
2019-06-27T01:40:00Z,ass,warren,0
2019-06-27T01:40:00Z,ass,trump,4
2019-06-27T01:40:00Z,dick,booker,1
2019-06-27T01:40:00Z,dick,blasio,0
2019-06-27T01:40:00Z,dick,castro,0
2019-06-27T01:40:00Z,dick,delaney,0
2019-06-27T01:40:00Z,dick,gabbard,0
2019-06-27T01:40:00Z,dick,inslee,0
2019-06-27T01:40:00Z,dick,klobuchar,0
2019-06-27T01:40:00Z,dick,beto,0
2019-06-27T01:40:00Z,dick,tim ryan,0
2019-06-27T01:40:00Z,dick,warren,0
2019-06-27T01:40:00Z,dick,trump,2
2019-06-27T01:41:00Z,fuck,booker,8
2019-06-27T01:41:00Z,fuck,blasio,14
2019-06-27T01:41:00Z,fuck,castro,2
2019-06-27T01:41:00Z,fuck,delaney,1
2019-06-27T01:41:00Z,fuck,gabbard,1
2019-06-27T01:41:00Z,fuck,inslee,2
2019-06-27T01:41:00Z,fuck,klobuchar,0
2019-06-27T01:41:00Z,fuck,beto,12
2019-06-27T01:41:00Z,fuck,tim ryan,1
2019-06-27T01:41:00Z,fuck,warren,2
2019-06-27T01:41:00Z,fuck,trump,8
2019-06-27T01:41:00Z,shit,booker,6
2019-06-27T01:41:00Z,shit,blasio,5
2019-06-27T01:41:00Z,shit,castro,2
2019-06-27T01:41:00Z,shit,delaney,1
2019-06-27T01:41:00Z,shit,gabbard,0
2019-06-27T01:41:00Z,shit,inslee,0
2019-06-27T01:41:00Z,shit,klobuchar,2
2019-06-27T01:41:00Z,shit,beto,3
2019-06-27T01:41:00Z,shit,tim ryan,0
2019-06-27T01:41:00Z,shit,warren,3
2019-06-27T01:41:00Z,shit,trump,3
2019-06-27T01:41:00Z,bitch,booker,4
2019-06-27T01:41:00Z,bitch,blasio,0
2019-06-27T01:41:00Z,bitch,castro,1
2019-06-27T01:41:00Z,bitch,delaney,0
2019-06-27T01:41:00Z,bitch,gabbard,0
2019-06-27T01:41:00Z,bitch,inslee,0
2019-06-27T01:41:00Z,bitch,klobuchar,0
2019-06-27T01:41:00Z,bitch,beto,3
2019-06-27T01:41:00Z,bitch,tim ryan,0
2019-06-27T01:41:00Z,bitch,warren,1
2019-06-27T01:41:00Z,bitch,trump,2
2019-06-27T01:41:00Z,ass,booker,2
2019-06-27T01:41:00Z,ass,blasio,2
2019-06-27T01:41:00Z,ass,castro,2
2019-06-27T01:41:00Z,ass,delaney,0
2019-06-27T01:41:00Z,ass,gabbard,0
2019-06-27T01:41:00Z,ass,inslee,1
2019-06-27T01:41:00Z,ass,klobuchar,0
2019-06-27T01:41:00Z,ass,beto,1
2019-06-27T01:41:00Z,ass,tim ryan,0
2019-06-27T01:41:00Z,ass,warren,1
2019-06-27T01:41:00Z,ass,trump,3
2019-06-27T01:41:00Z,dick,booker,0
2019-06-27T01:41:00Z,dick,blasio,0
2019-06-27T01:41:00Z,dick,castro,0
2019-06-27T01:41:00Z,dick,delaney,0
2019-06-27T01:41:00Z,dick,gabbard,0
2019-06-27T01:41:00Z,dick,inslee,0
2019-06-27T01:41:00Z,dick,klobuchar,0
